ticket_id,text,category
548,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
549,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
550,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Please respond asap!!!,Account
551,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
552,"Hi!!!, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account?",Account
553,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Please respond asap!!! Thanks...,Billing
554,"Hi!!! support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
555,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
556,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Thanks...",Billing
557,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
